CycID	BH.Q	ADJ.P	PER	LAG	AMP
BraR500.01G013300.v2.1	1	1	20	0	0.943987552884041
BraR500.01G013400.v2.1	0.208216635077728	0.125053077210473	24	16	0.947523086789974
BraR500.01G013500.v2.1	1	0.806788058135144	20	8	0.41365746699413
BraR500.01G013600.v2.1	0.073057654412069	0.0389957066462137	28	10	0.887419010389117
BraR500.01G013700.v2.1	0.208216635077728	0.125053077210473	20	18	0.526794551983978
BraR500.01G013800.v2.1	1	1	28	16	0.0212132034355964
BraR500.01G013900.v2.1	1	1	20	4	1.45487220229132
BraR500.01G014000.v2.1	1	1	0	0	0
BraR500.01G014100.v2.1	3.75666838557814e-11	1.32875261863252e-14	24	6	43.9466864507439
BraR500.01G014200.v2.1	1	1	28	6	0.0212132034355964
BraR500.01G014300.v2.1	1	1	0	0	0
BraR500.01G014400.v2.1	1	1	0	0	0
BraR500.01G014500.v2.1	0.0453294700161765	0.0229722300865184	28	2	1.6086679271994
BraR500.01G014600.v2.1	1	1	20	18	0.00707106781186547
BraR500.01G014700.v2.1	0.000254706766749406	5.03673445175109e-05	20	8	10.9000510319906
BraR500.01G014800.v2.1	1	1	0	0	0
BraR500.01G014900.v2.1	0.000557415410220768	0.000132210299667835	24	16	2.29632927190331
BraR500.01G015000.v2.1	0.0020050356721242	0.000621859425254457	24	18	80.0091322912579
BraR500.01G015100.v2.1	1.5828457150295e-06	6.32642409534038e-08	28	10	4.94444416744693
BraR500.01G015200.v2.1	0.952976484254878	0.660710459081943	24	6	0.0494974746830583
BraR500.01G015300.v2.1	0.0114233454232498	0.00475508550045385	24	0	3.04586245996105
BraR500.01G015400.v2.1	0.0258232086029493	0.0121466485882042	24	14	7.41224683378799
BraR500.01G015500.v2.1	4.34475915531161e-06	2.63115830708722e-07	24	16	25.2260344188301
BraR500.01G015600.v2.1	0.000311014535650486	6.44879182962417e-05	24	2	0.0565685424949238
BraR500.01G015700.v2.1	1	1	0	0	0
BraR500.01G015800.v2.1	0.00283013318629478	0.00093918292620151	20	18	2.07182286887658
BraR500.01G015900.v2.1	0.000207624803736688	3.9179143000665e-05	28	4	1.3823937572197
BraR500.01G016000.v2.1	0.184948383903537	0.109858807355955	24	22	9.3090607743209
BraR500.01G016100.v2.1	7.12060071331181e-06	5.1505216750996e-07	28	20	1.35410948597224
BraR500.01G016200.v2.1	1	1	20	18	0.0565685424949238
BraR500.01G016300.v2.1	4.76551655914908e-05	5.97420306876979e-06	24	20	8.31911128065973
BraR500.01G016400.v2.1	4.34475915531161e-06	2.63115830708722e-07	24	16	10.6366537559986
BraR500.01G016500.v2.1	0.0519955585115317	0.0267800574976905	24	16	12.826917010724
BraR500.01G016600.v2.1	0.113609747461963	0.0640997670680518	24	16	2.31931024229188
BraR500.01G016700.v2.1	0.000755493995402275	0.000188047973590945	24	18	34.7154074223536
BraR500.01G016800.v2.1	0.0223410124869211	0.0102947809996957	20	14	8.91308097685643
BraR500.01G016900.v2.1	0.00893039644366361	0.00361448551141939	24	18	11.5010917959992
BraR500.01G017000.v2.1	1	1	0	0	0
BraR500.01G017100.v2.1	1	1	0	0	0
BraR500.01G017200.v2.1	1	1	0	0	0
BraR500.01G017300.v2.1	0.000980627797182981	0.000262121777979231	24	22	17.9322279708908
BraR500.01G017400.v2.1	0.000980627797182981	0.000262121777979231	28	2	9.15703281636579
BraR500.01G017500.v2.1	1	1	0	0	0
BraR500.01G017600.v2.1	0.000624715699302601	0.000149451326563157	28	22	0.417193000900063
BraR500.01G017700.v2.1	0.00221378161170154	0.00069364896158062	24	20	2.66225703116735
BraR500.01G017800.v2.1	0.00513593588649511	0.00188382095450181	20	18	0.144956890143242
BraR500.01G017900.v2.1	0.0192859957842365	0.00870332878648928	20	18	4.48659252662864
BraR500.01G018000.v2.1	0.100098022326045	0.0557277486667021	24	12	1.48492424049175
BraR500.01G018100.v2.1	1	1	0	0	0
BraR500.01G018200.v2.1	0.000156461199410643	2.68799716023439e-05	24	18	0.714177848998413
BraR500.01G018300.v2.1	0.184948383903537	0.109858807355955	28	22	0.487903679018718
BraR500.01G018400.v2.1	3.80645453881215e-05	4.48146286118709e-06	24	18	1.3717871555019
BraR500.01G018500.v2.1	2.67293028077828e-06	1.30874381247273e-07	28	14	38.0175960904947
BraR500.01G018600.v2.1	8.374650234071e-06	6.14435822231428e-07	20	18	3.18198051533946
BraR500.01G018700.v2.1	1	0.730725644874437	0	0	0
BraR500.01G018800.v2.1	0.502350884868945	0.328525116971088	28	24	0.339411254969543
BraR500.01G018900.v2.1	0.0258232086029493	0.0121466485882042	20	0	6.31092802208994
BraR500.01G019000.v2.1	0.00397586933895151	0.00140086086256077	20	18	4.26031835664895
BraR500.01G019100.v2.1	0.0343076391034218	0.0167850087475749	20	18	2.33345237791561
BraR500.01G019200.v2.1	1	1	0	0	0
BraR500.01G019300.v2.1	1	1	20	18	0.0494974746830583
BraR500.01G019400.v2.1	0.00140629746611447	0.00040645873051084	28	26	17.6670629279459
BraR500.01G019500.v2.1	0.059534048638057	0.0311470422474643	28	0	12.9789449686791
BraR500.01G019600.v2.1	0.00238126394605426	0.000765438497906782	20	18	4.83484261636302
BraR500.01G019700.v2.1	0.000980627797182981	0.000262121777979231	24	16	10.19647978471
BraR500.01G019800.v2.1	1	1	0	0	0
BraR500.01G019900.v2.1	0.0020050356721242	0.000621859425254457	20	16	7.07460334577141
BraR500.01G020000.v2.1	0.452823398211067	0.293103647259229	28	2	2.72589664147414
BraR500.01G020100.v2.1	0.478671804929773	0.310814382115159	28	0	0.0282842712474619
BraR500.01G020200.v2.1	0.00283013318629478	0.00093918292620151	28	16	2.86201469685255
BraR500.01G020300.v2.1	0.00604187268308528	0.00227991739457219	24	8	0.410121933088197
BraR500.01G020400.v2.1	1.5828457150295e-06	6.32642409534038e-08	24	4	6.72635325603703
BraR500.01G020500.v2.1	0.000814745271126149	0.000209403593723411	28	0	0.0636396103067893
BraR500.01G020600.v2.1	0.502350884868945	0.328525116971088	20	4	1.41067802846716
BraR500.01G020700.v2.1	0.000138195359770344	2.34102192279163e-05	24	0	4.66513698887825
BraR500.01G020800.v2.1	0.208216635077728	0.125053077210473	20	0	0.0353553390593274
BraR500.01G020900.v2.1	0.00168077129068972	0.000503581686574099	28	24	0.0636396103067893
BraR500.01G021000.v2.1	1	1	0	0	0
BraR500.01G021100.v2.1	1	1	0	0	0
BraR500.01G021200.v2.1	1	1	0	0	0
BraR500.01G021300.v2.1	0.293314438021082	0.182253487498812	28	2	1.3611805537841
BraR500.01G021400.v2.1	0.0242057506136545	0.0112207147939499	24	18	1.04651803615609
BraR500.01G021500.v2.1	1.20709968534181e-06	4.3488647363569e-08	24	18	3.47366206257891
BraR500.01G021600.v2.1	3.80645453881215e-05	4.48146286118709e-06	28	10	60.973817741716
BraR500.01G021700.v2.1	0.000138195359770344	2.34102192279163e-05	24	20	3.07061119730258
BraR500.01G021800.v2.1	0.365987687798768	0.232005181136376	28	2	0.586898628384835
BraR500.01G021900.v2.1	0.0223410124869211	0.0102947809996957	28	2	3.82898322012516
BraR500.01G022000.v2.1	2.38156003020281e-05	2.4831859338185e-06	20	4	4.44593388671042
BraR500.01G022100.v2.1	2.67293028077828e-06	1.30874381247273e-07	20	16	0.735391052434009
BraR500.01G022200.v2.1	1	1	0	0	0
BraR500.01G022300.v2.1	0.000254706766749406	5.03673445175109e-05	24	20	2.0028799577109
BraR500.01G022400.v2.1	1	0.932163610542857	0	0	0
BraR500.01G022500.v2.1	0.00335323565416456	0.00114878036104372	24	22	2.77892965006313
BraR500.01G022600.v2.1	0.293314438021082	0.182253487498812	28	0	16.6028672222601
BraR500.01G022700.v2.1	1	1	28	6	0.00707106781186548
BraR500.01G022800.v2.1	1.49722973321685e-05	1.34664052203127e-06	28	0	19.0918830920368
BraR500.01G022900.v2.1	0.000516377225952004	0.000118341068103651	24	20	0.37476659402887
BraR500.01G023000.v2.1	1.37317179459348e-05	1.16498089645156e-06	24	18	2.71705780670931
BraR500.01G023100.v2.1	1	1	28	0	0.0512652416360247
BraR500.01G023200.v2.1	2.89405722537567e-07	5.88594544460072e-09	24	6	12.5051834252841
BraR500.01G023300.v2.1	5.1337888361711e-06	3.16216800550394e-07	20	6	11.8086832458153
BraR500.01G023400.v2.1	0.00551423662415943	0.0020645125826386	28	26	0.134350288425444
BraR500.01G023500.v2.1	0.000814745271126149	0.000209403593723411	24	8	71.748357320046
BraR500.01G023600.v2.1	0.000207624803736688	3.9179143000665e-05	20	16	2.92918984106527
BraR500.01G023700.v2.1	0.000138195359770344	2.34102192279163e-05	28	10	14.3047701834039
BraR500.01G023800.v2.1	0.0258232086029493	0.0121466485882042	24	2	0.410121933088198
BraR500.01G023900.v2.1	0.952976484254878	0.660710459081943	28	26	0.171473394437738
BraR500.01G024000.v2.1	8.52248246122764e-08	9.99073257878686e-10	24	18	1.62281006282313
BraR500.01G024100.v2.1	0.00832863674161107	0.00331095978194715	20	18	3.40471915141323
BraR500.01G024200.v2.1	0.000557415410220768	0.000132210299667835	28	2	77.3256620566549
BraR500.01G024300.v2.1	0.00019193904894922	3.47644334887183e-05	24	18	7.62084333423802
BraR500.01G024400.v2.1	0.787690431310237	0.537379164666642	0	0	0
BraR500.01G024500.v2.1	0.000378416219232201	8.22398705903183e-05	24	16	5.66569308425721
BraR500.01G024600.v2.1	0.0242057506136545	0.0112207147939499	20	18	0.14142135623731
BraR500.01G024700.v2.1	0.000909081623836447	0.000235762685851321	20	16	0.744229887198841
BraR500.01G024800.v2.1	1	1	0	0	0
BraR500.01G024900.v2.1	0.073057654412069	0.0389957066462137	24	14	0.261629509039023
BraR500.01G025000.v2.1	4.76551655914908e-05	5.97420306876979e-06	28	8	36.5556528203915
BraR500.01G025100.v2.1	0.00117694421868508	0.000326966944459743	28	0	9.78635785162182
BraR500.01G025200.v2.1	0.0070973864535556	0.00275137812949034	20	14	0.0565685424949238
BraR500.01G025300.v2.1	5.88724349279601e-05	7.92482083060487e-06	24	18	4.07470282658748
BraR500.01G025400.v2.1	0.00140629746611447	0.00040645873051084	24	22	5.94323249587293
BraR500.01G025500.v2.1	0.347695917606556	0.21891639833943	20	16	0.449012806053458
BraR500.01G025600.v2.1	1	1	0	0	0
BraR500.01G025700.v2.1	0.0104649686193785	0.00433209142842566	24	0	0.381837661840736
BraR500.01G025800.v2.1	9.06955740080053e-05	1.37460586764868e-05	28	22	1.24627570184129
BraR500.01G025900.v2.1	0.0223410124869211	0.0102947809996957	20	18	2.93449314192417
BraR500.01G026000.v2.1	0.059534048638057	0.0311470422474643	24	20	1.92333044482741
BraR500.01G026100.v2.1	0.00238126394605426	0.000765438497906782	24	16	5.21314474429782
BraR500.01G026200.v2.1	0.00369254845486605	0.00127482061180224	20	18	4.730544366138
BraR500.01G026300.v2.1	0.0258232086029493	0.0121466485882042	20	16	2.01171879247573
BraR500.01G026400.v2.1	0.0258232086029493	0.0121466485882042	20	16	14.7060532817272
BraR500.01G026500.v2.1	1	1	0	0	0
BraR500.01G026600.v2.1	1	1	0	0	0
BraR500.01G026700.v2.1	1	1	0	0	0
BraR500.01G026800.v2.1	0.347695917606556	0.21891639833943	28	0	0.0212132034355964
BraR500.01G026900.v2.1	0.00221378161170154	0.00069364896158062	20	0	0.281074945521653
BraR500.01G027000.v2.1	3.01627750944657e-05	3.34464566053434e-06	24	18	4.87550125628124
BraR500.01G027100.v2.1	1.89060624094066e-05	1.83371753087876e-06	24	14	7.5377582874486
BraR500.01G027200.v2.1	0.407738416262565	0.261016042830168	28	10	0.215667568261897
BraR500.01G027300.v2.1	0.00168077129068972	0.000503581686574099	24	18	9.60074232156035
BraR500.01G027400.v2.1	9.14953147830235e-07	2.96577875411483e-08	20	18	16.6806489681907
BraR500.01G027500.v2.1	5.1337888361711e-06	3.16216800550394e-07	28	24	9.08632213824714
BraR500.01G027600.v2.1	1	1	0	0	0
BraR500.01G027700.v2.1	1	1	0	0	0
BraR500.01G027800.v2.1	1	1	20	6	0.0282842712474619
BraR500.01G027900.v2.1	1	1	0	0	0
BraR500.01G028000.v2.1	1	1	0	0	0
BraR500.01G028100.v2.1	0.0133182262606058	0.00567541300971772	24	0	0.505581348548381
BraR500.01G028200.v2.1	0.293314438021082	0.182253487498812	28	24	0.120208152801713
BraR500.01G028300.v2.1	0.0343076391034218	0.0167850087475749	20	4	4.49719912834644
BraR500.01G028400.v2.1	1	1	20	18	0.360624458405139
BraR500.01G028500.v2.1	0.502350884868945	0.328525116971088	24	4	5.31921076147581
BraR500.01G028600.v2.1	0.00468233394921535	0.00170312932636501	28	22	1.74655374953077
BraR500.01G028700.v2.1	1.17266764755585e-05	9.83321270871847e-07	20	18	1.80665782593163
BraR500.01G028800.v2.1	0.311170856078874	0.194040551520648	20	2	0.685893577750951
BraR500.01G028900.v2.1	0.0395201852877515	0.0196597470583317	20	0	0.350017856687341
BraR500.01G029000.v2.1	0.000459915444563307	0.000104471836539468	20	18	1.50967297783328
BraR500.01G029100.v2.1	0.00647527360228839	0.00249532220650577	20	0	0.735391052434009
BraR500.01G029200.v2.1	0.014263732682402	0.00617274644695342	28	18	1.63871996539982
BraR500.01G029300.v2.1	1.89060624094066e-05	1.83371753087876e-06	20	6	29.0037523973192
BraR500.01G029400.v2.1	0.000138195359770344	2.34102192279163e-05	28	8	5.61796337652712
BraR500.01G029500.v2.1	0.407738416262565	0.261016042830168	28	6	0.0565685424949238
BraR500.01G029600.v2.1	1	1	0	0	0
BraR500.01G029700.v2.1	0.00019193904894922	3.47644334887183e-05	24	0	2.52437120883598
BraR500.01G029800.v2.1	1	1	0	0	0
BraR500.01G029900.v2.1	0.00468233394921535	0.00170312932636501	28	4	0.410121933088198
BraR500.01G030000.v2.1	1	1	0	0	0
BraR500.01G030100.v2.1	7.31601623542993e-05	1.04617498023126e-05	24	16	14.7802994937518
BraR500.01G030200.v2.1	0.0881240067504001	0.0483445259740327	28	26	0.997020561473032
BraR500.01G030300.v2.1	0.000311014535650486	6.44879182962417e-05	20	0	0.928077650307344
BraR500.01G030400.v2.1	0.00397586933895151	0.00140086086256077	24	2	25.5071093643517
BraR500.01G030500.v2.1	0.00647527360228839	0.00249532220650577	20	16	60.2419622231879
BraR500.01G030600.v2.1	0.000378416219232201	8.22398705903183e-05	20	16	36.4336769006369
BraR500.01G030700.v2.1	0.000675732286177806	0.00016669235345848	20	18	3.29158206642338
BraR500.01G030800.v2.1	0.000425166038425042	9.33558535648933e-05	24	16	0.912167747730646
BraR500.01G030900.v2.1	1	1	0	0	0
BraR500.01G031000.v2.1	5.61365847537956e-06	3.69317770392066e-07	20	18	4.23203408540149
BraR500.01G031100.v2.1	0.556181758119248	0.367551255580333	24	0	1.89858170748588
BraR500.01G031200.v2.1	0.407738416262565	0.261016042830168	20	18	2.07359063582955
BraR500.01G031300.v2.1	0.00335323565416456	0.00114878036104372	24	20	3.68756186388785
BraR500.01G031400.v2.1	0.00893039644366361	0.00361448551141939	24	0	2.11955257660668
BraR500.01G031500.v2.1	3.41059447186082e-06	1.86207894032269e-07	24	16	12.667817984957
BraR500.01G031600.v2.1	0.020937912330762	0.00949905489309247	24	0	0.252790674274191
BraR500.01G031700.v2.1	0.615194557221992	0.410466462739081	28	2	5.74701036409366
BraR500.01G031800.v2.1	5.19418159305371e-07	1.34509894466538e-08	24	16	9.36032601595693
BraR500.01G031900.v2.1	0.221613181195084	0.133558041086065	20	0	1.11722871427474
BraR500.01G032000.v2.1	1	1	0	0	0
BraR500.01G032100.v2.1	1	1	0	0	0
BraR500.01G032200.v2.1	0.0122294628294296	0.00517807957248203	24	0	1.04298250225016
BraR500.01G032300.v2.1	0.00647527360228839	0.00249532220650577	24	2	39.2497296567123
BraR500.01G032400.v2.1	1	1	20	6	0.0282842712474619
BraR500.01G032500.v2.1	0.000207624803736688	3.9179143000665e-05	24	4	9.56185144859509
BraR500.01G032600.v2.1	1.89060624094066e-05	1.83371753087876e-06	24	8	8.51710117939196
BraR500.01G032700.v2.1	0.00335323565416456	0.00114878036104372	24	10	13.191077003035
BraR500.01G032800.v2.1	0.00312169203265292	0.00104398164362261	28	4	3.35522167673017
BraR500.01G032900.v2.1	0.029797597045923	0.0142961614891508	28	10	1.85261976670875
BraR500.01G033000.v2.1	0.000311014535650486	6.44879182962417e-05	20	4	4.19667874634216
BraR500.01G033100.v2.1	1	1	0	0	0
BraR500.01G033200.v2.1	6.91002072049322e-07	2.00591541594369e-08	20	4	11.7556502372264
BraR500.01G033300.v2.1	1	1	20	10	0.0212132034355964
BraR500.01G033400.v2.1	0.00140629746611447	0.00040645873051084	20	0	3.47896536343782
BraR500.01G033500.v2.1	3.10802255191117e-08	2.33998817733136e-10	24	18	126.656966646134
BraR500.01G033600.v2.1	1	1	20	18	0.0282842712474619
BraR500.01G033700.v2.1	0.0104649686193785	0.00433209142842566	28	0	8.50826234462713
BraR500.01G033800.v2.1	4.76551655914908e-05	5.97420306876979e-06	20	16	5.20077037562706
BraR500.01G033900.v2.1	1	1	0	0	0
