CycID	BH.Q	ADJ.P	PER	LAG	AMP
BraR500.01G010100.v2.1	0.000912443815473074	0.000257174482843223	28	22	0.325269119345812
BraR500.01G010200.v2.1	7.2834374462619e-07	3.42081054359437e-08	24	8	17.2534054609518
BraR500.01G010300.v2.1	0.232803920753445	0.133232470450646	28	2	0.0636396103067893
BraR500.01G010400.v2.1	1	1	28	24	0.0353553390593274
BraR500.01G010500.v2.1	0.000348928285797954	8.4038638450567e-05	20	8	363.200094855611
BraR500.01G010600.v2.1	0.00319462994631708	0.00110404848375916	28	2	4.16485894118876
BraR500.01G010700.v2.1	1.6066229982582e-05	1.94592118785524e-06	28	2	14.614129400173
BraR500.01G010800.v2.1	0.00081237627199476	0.000226753569970393	24	8	9.10753534168273
BraR500.01G010900.v2.1	4.35487453837332e-05	6.84131524711486e-06	20	18	72.2910617746067
BraR500.01G011000.v2.1	0.0430058285861352	0.0205255831793204	28	0	0.0212132034355964
BraR500.01G011100.v2.1	1	1	0	0	0
BraR500.01G011200.v2.1	1	1	0	0	0
BraR500.01G011300.v2.1	1	1	0	0	0
BraR500.01G011400.v2.1	7.03660197486518e-05	1.23857421386235e-05	20	8	19.6292842457386
BraR500.01G011500.v2.1	1	1	0	0	0
BraR500.01G011600.v2.1	0.000432634236491763	0.000108407224615985	24	18	0.25809397513309
BraR500.01G011700.v2.1	6.54180914855551e-10	2.14859450067511e-12	24	8	42.576667062195
BraR500.01G011800.v2.1	0.00180780811733276	0.000573067088961223	20	0	0.466690475583121
BraR500.01G011900.v2.1	0.159441206441025	0.0879603391487387	20	18	0.466690475583121
BraR500.01G012000.v2.1	0.0936747365547419	0.0489259449937137	20	14	0.0989949493661166
BraR500.01G012100.v2.1	4.20268324290044e-06	3.48692851865416e-07	24	10	4.72347329832614
BraR500.01G012200.v2.1	0.00020370930795577	4.39574846327842e-05	24	6	2.48371256891775
BraR500.01G012300.v2.1	1	0.679281305231854	20	0	0.259861742086056
