CycID	BH.Q	ADJ.P	PER	LAG	AMP
BraR500.05G158900.v2.1	1	1	0	0	0
BraR500.05G159000.v2.1	1	0.977521906664764	20	6	1.43365899885572
BraR500.05G159100.v2.1	1	1	24	0	4.9674251378355
BraR500.05G159200.v2.1	0.349586328083908	0.107911517054374	24	2	1.13844191771034
BraR500.05G159300.v2.1	0.0256589619340239	0.00253860425288997	20	6	7.19834703247905
BraR500.05G159400.v2.1	1	1	24	10	0.360624458405139
BraR500.05G159500.v2.1	0.567557128440135	0.202439845868417	20	6	2.85494362904068
BraR500.05G159600.v2.1	1	1	20	8	0.014142135623731
BraR500.05G159700.v2.1	0.0256589619340239	0.00253860425288997	24	2	0.295217081145384
BraR500.05G159800.v2.1	0.00381945964559081	0.000108462965605823	20	6	1.84908423280282
BraR500.05G159900.v2.1	1	0.414379334950764	20	8	1.92686597873334
BraR500.05G160000.v2.1	0.0664255955324732	0.0108480091337234	20	6	4.39643641202736
BraR500.05G160100.v2.1	1	1	0	0	0
BraR500.05G160200.v2.1	0.00573959618700087	0.000225488796917368	20	6	174.393745444038
BraR500.05G160300.v2.1	1	1	0	0	0
BraR500.05G160400.v2.1	0.319375177052636	0.0924615384615385	20	6	0.25809397513309
BraR500.05G160500.v2.1	1	1	20	6	0.178544462249603
BraR500.05G160600.v2.1	1	1	20	18	1.47962093963285
BraR500.05G160700.v2.1	1	1	20	16	0.392444263558534
BraR500.05G160800.v2.1	0.0491869875725391	0.00687084344227201	20	16	5.66922861816315
BraR500.05G160900.v2.1	0.0123323852529	0.000823176823176823	20	10	51.198066491812
BraR500.05G161000.v2.1	1	1	0	0	0
BraR500.05G161100.v2.1	0.567557128440135	0.202439845868417	24	14	0.229809703885628
BraR500.05G161200.v2.1	1	1	0	0	0
BraR500.05G161300.v2.1	0.2705898403163	0.0770115598687027	24	22	0.470226009489054
BraR500.05G161400.v2.1	1	1	24	22	0.0654073772597557
BraR500.05G161500.v2.1	1	1	0	0	0
BraR500.05G161600.v2.1	1	1	0	0	0
BraR500.05G161700.v2.1	1	1	0	0	0
BraR500.05G161800.v2.1	0.207930436696025	0.0540510917653775	24	2	0.29698484809835
BraR500.05G161900.v2.1	0.567557128440135	0.202439845868417	24	0	0.392444263558534
BraR500.05G162000.v2.1	0.157495384477682	0.0372798629941487	24	10	21.234416639032
BraR500.05G162100.v2.1	0.0123323852529	0.000823176823176823	24	2	0.692964645562817
BraR500.05G162200.v2.1	0.00571224922749802	0.000166975881261596	24	22	0.25809397513309
BraR500.05G162300.v2.1	1	1	0	0	0
BraR500.05G162400.v2.1	1	1	20	0	0.0707106781186548
BraR500.05G162500.v2.1	0.157495384477682	0.0372798629941487	24	0	0.265165042944955
BraR500.05G162600.v2.1	1	0.469513914656772	24	22	1.27279220613579
BraR500.05G162700.v2.1	0.00381945964559081	0.000108462965605823	20	8	23.6933804706082
BraR500.05G162800.v2.1	1	1	0	0	0
BraR500.05G162900.v2.1	1	1	0	0	0
BraR500.05G163000.v2.1	1	1	0	0	0
BraR500.05G163100.v2.1	1	1	0	0	0
BraR500.05G163200.v2.1	1	1	0	0	0
BraR500.05G163300.v2.1	1	1	0	0	0
BraR500.05G163400.v2.1	1	1	0	0	0
BraR500.05G163500.v2.1	1	1	20	0	0.0424264068711929
BraR500.05G163600.v2.1	0.890596684037496	0.359244755244755	24	22	1.70589510961255
BraR500.05G163700.v2.1	1	1	20	10	1.9816667542753
BraR500.05G163800.v2.1	0.446545501388833	0.14889738832596	20	6	61.8859854894466
BraR500.05G163900.v2.1	0.714662504410882	0.271467389753104	28	24	1.14374521856924
BraR500.05G164000.v2.1	1	0.977521906664764	20	6	0.500278047689482
BraR500.05G164100.v2.1	1	1	0	0	0
BraR500.05G164200.v2.1	0.157495384477682	0.0372798629941487	24	10	3.09005663378521
BraR500.05G164300.v2.1	0.0180048305789096	0.00147110032824319	24	22	1.40714249456123
BraR500.05G164400.v2.1	0.00381945964559081	0.000108462965605823	20	18	14.4214428022996
BraR500.05G164500.v2.1	1	1	20	6	3.27213662994075
BraR500.05G164600.v2.1	1	1	0	0	0
BraR500.05G164700.v2.1	0.0358085827030722	0.00423576423576424	20	6	119.172241367275
BraR500.05G164800.v2.1	1	1	0	0	0
BraR500.05G164900.v2.1	0.0256589619340239	0.00253860425288997	20	4	37.2450819320484
BraR500.05G165000.v2.1	1	1	0	0	0
BraR500.05G165100.v2.1	1	1	0	0	0
BraR500.05G165200.v2.1	0.890596684037496	0.359244755244755	24	18	0.226274169979695
BraR500.05G165300.v2.1	1	1	24	6	0.328804653251745
BraR500.05G165400.v2.1	1	1	24	0	0.0494974746830583
BraR500.05G165500.v2.1	1	1	20	6	2.04707413153506
BraR500.05G165600.v2.1	0.0893197588097282	0.0167284144427002	20	4	7.23723790544432
BraR500.05G165700.v2.1	0.0180048305789096	0.00147110032824319	24	0	2.13546247918337
BraR500.05G165800.v2.1	1	1	0	0	0
BraR500.05G165900.v2.1	1	0.606307977736549	20	10	20.3823529677022
BraR500.05G166000.v2.1	0.446545501388833	0.14889738832596	20	18	8.78933729014879
BraR500.05G166100.v2.1	1	1	20	10	0.0353553390593274
BraR500.05G166200.v2.1	0.157495384477682	0.0372798629941487	24	2	0.159099025766973
BraR500.05G166300.v2.1	0.207930436696025	0.0540510917653775	24	2	0.213899801308931
BraR500.05G166400.v2.1	0.319375177052636	0.0924615384615385	20	6	0.530330085889911
BraR500.05G166500.v2.1	0.0335170348936778	0.0033871842443271	24	6	5.07702668891941
BraR500.05G166600.v2.1	1	1	0	0	0
BraR500.05G166700.v2.1	1	1	20	16	3.5479082746035
BraR500.05G166800.v2.1	1	1	24	6	0.270468343803854
BraR500.05G166900.v2.1	0.890596684037496	0.359244755244755	20	18	2.34405897963341
BraR500.05G167000.v2.1	0.349586328083908	0.107911517054374	20	8	1.07480230740355
BraR500.05G167100.v2.1	0.011792926410829	0.000631939489082346	20	8	0.242184072556393
BraR500.05G167200.v2.1	1	1	0	0	0
BraR500.05G167300.v2.1	0.0664255955324732	0.0108480091337234	24	18	2.06475180106472
BraR500.05G167400.v2.1	0.446545501388833	0.14889738832596	24	6	3.79186011411286
BraR500.05G167500.v2.1	1	1	24	12	2.36173664916307
BraR500.05G167600.v2.1	0.0893197588097282	0.0167284144427002	28	24	14.1845620306021
BraR500.05G167700.v2.1	1	1	20	16	0.00707106781186548
BraR500.05G167800.v2.1	1	1	24	22	1.17910055762857
BraR500.05G167900.v2.1	1	1	20	0	0.106066017177982
BraR500.05G168000.v2.1	1	1	0	0	0
BraR500.05G168100.v2.1	1	1	0	0	0
BraR500.05G168200.v2.1	0.0491869875725391	0.00687084344227201	20	6	8.22541963215252
BraR500.05G168300.v2.1	0.0664255955324732	0.0108480091337234	24	2	2.92388654020637
BraR500.05G168400.v2.1	0.409472820007211	0.128404452690167	24	2	0.367695526217005
BraR500.05G168500.v2.1	1	0.606307977736549	24	0	0.014142135623731
BraR500.05G168600.v2.1	1	1	0	0	0
BraR500.05G168700.v2.1	1	1	24	0	0.0212132034355964
BraR500.05G168800.v2.1	0.0664255955324732	0.0108480091337234	24	2	0.89095454429505
BraR500.05G168900.v2.1	0.00573959618700087	0.000225488796917368	24	22	2.73296770928601
BraR500.05G169000.v2.1	1	1	0	0	0
BraR500.05G169100.v2.1	1	1	24	12	0.111369318036881
BraR500.05G169200.v2.1	1	0.414379334950764	20	4	0.0353553390593274
BraR500.05G169300.v2.1	0.00381945964559081	0.000108462965605823	20	10	22.9084919434912
BraR500.05G169400.v2.1	0.890596684037496	0.359244755244755	24	0	0.123743686707646
BraR500.05G169500.v2.1	1	1	24	18	0.572756492761104
BraR500.05G169600.v2.1	1	1	0	0	0
BraR500.05G169700.v2.1	0.00844718256492729	0.000440702154987869	20	8	81.8971073970259
BraR500.05G169800.v2.1	1	1	0	0	0
BraR500.05G169900.v2.1	0.0664255955324732	0.0108480091337234	20	6	0.818476099223429
BraR500.05G170000.v2.1	0.119113640015777	0.0252244897959184	20	14	4.11889700041164
BraR500.05G170100.v2.1	1	0.469513914656772	20	4	0.864438040000554
BraR500.05G170200.v2.1	1	1	24	6	0.261629509039022
BraR500.05G170300.v2.1	0.00573959618700087	0.000225488796917368	24	10	4.64922708630155
BraR500.05G170400.v2.1	0.0180048305789096	0.00147110032824319	24	2	1.10485434560398
BraR500.05G170500.v2.1	1	1	20	0	4.52194786568797
BraR500.05G170600.v2.1	1	1	20	6	4.7570608704325
BraR500.05G170700.v2.1	1	1	24	10	0.0494974746830583
BraR500.05G170800.v2.1	1	0.469513914656772	20	6	2.03469976286429
BraR500.05G170900.v2.1	0.207930436696025	0.0540510917653775	20	14	0.380069894887769
BraR500.05G171000.v2.1	0.119113640015777	0.0252244897959184	24	6	2.23799296245542
BraR500.05G171100.v2.1	0.157495384477682	0.0372798629941487	20	6	5.44825774904235
BraR500.05G171200.v2.1	1	1	20	6	0.417193000900063
BraR500.05G171300.v2.1	0.349586328083908	0.107911517054374	20	6	0.636396103067893
BraR500.05G171400.v2.1	0.00844718256492729	0.000440702154987869	24	2	0.583363094478902
BraR500.05G171500.v2.1	0.00844718256492729	0.000440702154987869	24	0	36.6493444688988
BraR500.05G171600.v2.1	1	1	0	0	0
BraR500.05G171700.v2.1	0.157495384477682	0.0372798629941487	20	6	2.72412887452117
BraR500.05G171800.v2.1	0.0180048305789096	0.00147110032824319	24	2	4.84368145112785
BraR500.05G171900.v2.1	1	0.977521906664764	24	10	1.66170093578839
BraR500.05G172000.v2.1	1	0.690201798201798	28	24	0.137885822331377
BraR500.05G172100.v2.1	1	1	0	0	0
BraR500.05G172200.v2.1	1	1	0	0	0
BraR500.05G172300.v2.1	1	1	0	0	0
BraR500.05G172400.v2.1	1	1	0	0	0
BraR500.05G172500.v2.1	0.0180048305789096	0.00147110032824319	24	12	5.23435794773342
BraR500.05G172600.v2.1	1	1	20	16	1.00762716319083
BraR500.05G172700.v2.1	1	1	24	0	0.213899801308931
BraR500.05G172800.v2.1	0.0358085827030722	0.00423576423576424	24	10	23.2284577619781
BraR500.05G172900.v2.1	1	0.977521906664764	20	4	0.814940565317497
BraR500.05G173000.v2.1	0.349586328083908	0.107911517054374	20	6	115.322044943714
BraR500.05G173100.v2.1	0.00381945964559081	0.000108462965605823	20	6	35.9245600181825
BraR500.05G173200.v2.1	1	1	24	0	44.8482475967568
BraR500.05G173300.v2.1	0.00140967766636216	1.998001998002e-05	24	22	3.54614050765054
BraR500.05G173400.v2.1	0.0256589619340239	0.00253860425288997	20	6	5.85130861431868
BraR500.05G173500.v2.1	1	1	0	0	0
BraR500.05G173600.v2.1	0.446545501388833	0.14889738832596	24	18	0.77428192539927
BraR500.05G173700.v2.1	1	1	24	12	0.0707106781186547
BraR500.05G173800.v2.1	0.2705898403163	0.0770115598687027	24	14	43.840620433566
BraR500.05G173900.v2.1	1	1	0	0	0
BraR500.05G174000.v2.1	1	1	24	22	0.0424264068711929
BraR500.05G174100.v2.1	1	1	0	0	0
BraR500.05G174200.v2.1	1	1	20	16	0.014142135623731
BraR500.05G174300.v2.1	0.567557128440135	0.202439845868417	20	16	0.597505230102633
BraR500.05G174400.v2.1	1	1	20	10	8.03980410209104
BraR500.05G174500.v2.1	0.157495384477682	0.0372798629941487	24	2	8.07515944115037
BraR500.05G174600.v2.1	0.00140967766636216	1.998001998002e-05	20	6	2.5491199461775
BraR500.05G174700.v2.1	1	1	0	0	0
BraR500.05G174800.v2.1	0.567557128440135	0.202439845868417	24	2	3.64513545701666
BraR500.05G174900.v2.1	1	1	0	0	0
BraR500.05G175000.v2.1	1	1	0	0	0
BraR500.05G175100.v2.1	1	1	0	0	0
BraR500.05G175200.v2.1	1	1	0	0	0
BraR500.05G175300.v2.1	1	0.977521906664764	20	16	1.46371103705615
BraR500.05G175400.v2.1	1	1	20	6	0.788424061023001
BraR500.05G175500.v2.1	0.446545501388833	0.14889738832596	20	14	0.159099025766973
BraR500.05G175600.v2.1	1	1	20	6	0.0282842712474619
BraR500.05G175700.v2.1	0.157495384477682	0.0372798629941487	20	16	4.66690475583121
BraR500.05G175800.v2.1	1	1	0	0	0
BraR500.05G175900.v2.1	1	1	0	0	0
BraR500.05G176000.v2.1	1	1	0	0	0
BraR500.05G176100.v2.1	1	1	20	0	3.25976226126999
BraR500.05G176200.v2.1	0.0180048305789096	0.00147110032824319	24	10	9.15703281636579
BraR500.05G176300.v2.1	0.011792926410829	0.000631939489082346	20	10	1.30814754519511
BraR500.05G176400.v2.1	1	1	24	12	13.0319779772681
BraR500.05G176500.v2.1	0.2705898403163	0.0770115598687027	24	2	291.190108026526
BraR500.05G176600.v2.1	0.2705898403163	0.0770115598687027	24	0	0.671751442127221
BraR500.05G176700.v2.1	0.0358085827030722	0.00423576423576424	20	6	27.3650324319194
BraR500.05G176800.v2.1	1	1	20	10	3.60801235100436
BraR500.05G176900.v2.1	1	1	0	0	0
BraR500.05G177000.v2.1	1	0.414379334950764	20	6	0.25809397513309
BraR500.05G177100.v2.1	1	1	20	16	0.00353553390593274
BraR500.05G177200.v2.1	1	1	20	16	0.134350288425444
BraR500.05G177300.v2.1	1	1	20	16	0.489671445971684
BraR500.05G177400.v2.1	1	1	20	6	1.15258405333407
BraR500.05G177500.v2.1	0.567557128440135	0.202439845868417	24	22	0.417193000900063
BraR500.05G177600.v2.1	0.157495384477682	0.0372798629941487	20	4	2.1814244199605
BraR500.05G177700.v2.1	0.319375177052636	0.0924615384615385	20	16	0.325269119345812
BraR500.05G177800.v2.1	1	1	0	0	0
BraR500.05G177900.v2.1	0.818982265309372	0.31535607249893	24	2	0.0318198051533946
BraR500.05G178000.v2.1	1	1	0	0	0
BraR500.05G178100.v2.1	0.000203559632131061	5.70857713714857e-07	24	10	330.144620602093
BraR500.05G178200.v2.1	1	1	0	0	0
BraR500.05G178300.v2.1	1	1	0	0	0
BraR500.05G178400.v2.1	0.349586328083908	0.107911517054374	24	22	0.558614357137373
BraR500.05G178500.v2.1	1	1	24	22	0.284610479427586
BraR500.05G178600.v2.1	1	1	20	6	0.466690475583121
BraR500.05G178700.v2.1	1	1	0	0	0
BraR500.05G178800.v2.1	1	0.977521906664764	20	16	1.08894444302728
BraR500.05G178900.v2.1	0.0893197588097282	0.0167284144427002	20	6	2.20617315730203
BraR500.05G179000.v2.1	1	1	0	0	0
BraR500.05G179100.v2.1	0.00044304155228525	2.28343085485943e-06	24	2	6.70337228564847
BraR500.05G179200.v2.1	0.2705898403163	0.0770115598687027	20	4	0.261629509039022
BraR500.05G179300.v2.1	1	1	20	16	0.503813581595413
BraR500.05G179400.v2.1	0.567557128440135	0.202439845868417	20	6	0.279307178568686
BraR500.05G179500.v2.1	0.319375177052636	0.0924615384615385	24	2	0.14142135623731
BraR500.05G179600.v2.1	1	1	0	0	0
BraR500.05G179700.v2.1	1	1	0	0	0
BraR500.05G179800.v2.1	1	1	20	16	0.461387174724222
BraR500.05G179900.v2.1	1	0.977521906664764	20	4	5.18486047305036
BraR500.05G180000.v2.1	0.00573959618700087	0.000225488796917368	24	0	21.342250423163
BraR500.05G180100.v2.1	1	1	24	0	0.829082700941227
BraR500.05G180200.v2.1	1	1	0	0	0
BraR500.05G180300.v2.1	0.446545501388833	0.14889738832596	20	6	0.744229887198841
BraR500.05G180400.v2.1	0.145289217041558	0.0312521763950335	20	6	0.514420183313213
BraR500.05G180500.v2.1	0.0358085827030722	0.00423576423576424	20	4	14.5787740611136
BraR500.05G180600.v2.1	0.110042273205352	0.0209764521193093	24	22	0.217435335214863
BraR500.05G180700.v2.1	1	1	20	6	1.35764501987817
BraR500.05G180800.v2.1	1	1	0	0	0
BraR500.05G180900.v2.1	1	1	20	16	5.26264221898088
BraR500.05G181000.v2.1	1	1	20	10	0.29698484809835
BraR500.05G181100.v2.1	0.0893197588097282	0.0167284144427002	24	2	0.187383297014435
BraR500.05G181200.v2.1	1	1	24	6	0.5939696961967
BraR500.05G181300.v2.1	0.00844718256492729	0.000440702154987869	24	10	7.62968216900285
BraR500.05G181400.v2.1	1	1	24	0	2.57210091656607
BraR500.05G181500.v2.1	0.0180048305789096	0.00147110032824319	20	6	4.55376767084137
BraR500.05G181600.v2.1	0.0358085827030722	0.00423576423576424	20	8	4.23556961930742
BraR500.05G181700.v2.1	1	1	24	0	0.756604255869606
BraR500.05G181800.v2.1	1	1	0	0	0
BraR500.05G181900.v2.1	1	1	0	0	0
BraR500.05G182000.v2.1	0.207930436696025	0.0540510917653775	24	6	9.12874854511833
BraR500.05G182100.v2.1	0.207930436696025	0.0540510917653775	20	4	1.15258405333407
BraR500.05G182200.v2.1	1	1	20	10	0.63286056916196
BraR500.05G182300.v2.1	0.0664255955324732	0.0108480091337234	20	6	6.54780879378743
BraR500.05G182400.v2.1	1	1	20	16	2.15137238176007
BraR500.05G182500.v2.1	0.189981633400084	0.0456654773797631	20	18	0.611647365726364
BraR500.05G182600.v2.1	0.409472820007211	0.128404452690167	20	4	0.205060966544099
BraR500.05G182700.v2.1	1	1	20	10	1.7606958851545
BraR500.05G182800.v2.1	1	1	0	0	0
BraR500.05G182900.v2.1	1	1	0	0	0
BraR500.05G183000.v2.1	1	1	24	0	0.975807358037435
BraR500.05G183100.v2.1	0.446545501388833	0.14889738832596	20	14	2.58270751828387
BraR500.05G183200.v2.1	1	1	0	0	0
BraR500.05G183300.v2.1	1	0.606307977736549	24	4	4.15071680556504
BraR500.05G183400.v2.1	0.890596684037496	0.359244755244755	20	6	25.1871435458648
BraR500.05G183500.v2.1	0.818982265309372	0.31535607249893	24	22	0.480832611206852
BraR500.05G183600.v2.1	1	1	0	0	0
BraR500.05G183700.v2.1	1	1	0	0	0
BraR500.05G183800.v2.1	0.319375177052636	0.0924615384615385	28	10	0.408354166135231
BraR500.05G183900.v2.1	1	1	0	0	0
BraR500.05G184000.v2.1	1	1	0	0	0
BraR500.05G184100.v2.1	1	1	24	10	2.26450946674992
BraR500.05G184200.v2.1	0.890596684037496	0.359244755244755	24	2	0.629325035256027
BraR500.05G184300.v2.1	1	1	0	0	0
BraR500.05G184400.v2.1	1	1	0	0	0
BraR500.05G184500.v2.1	0.2705898403163	0.0770115598687027	20	4	0.224506403026729
BraR500.05G184600.v2.1	1	1	0	0	0
BraR500.05G184700.v2.1	1	1	0	0	0
BraR500.05G184800.v2.1	1	1	0	0	0
BraR500.05G184900.v2.1	1	1	0	0	0
BraR500.05G185000.v2.1	1	1	24	10	0.0424264068711929
BraR500.05G185100.v2.1	1	0.774095618667047	24	10	0.318198051533946
BraR500.05G185200.v2.1	1	1	0	0	0
BraR500.05G185300.v2.1	1	1	20	16	0.0530330085889911
BraR500.05G185400.v2.1	1	1	24	10	0.208596500450032
BraR500.05G185500.v2.1	1	1	24	10	0.0106066017177982
BraR500.05G185600.v2.1	1	1	0	0	0
BraR500.05G185700.v2.1	1	1	20	16	3.13601857456234
BraR500.05G185800.v2.1	1	1	24	6	2.10010714012405
BraR500.05G185900.v2.1	1	0.774095618667047	24	2	1.11015764646288
BraR500.05G186000.v2.1	1	1	24	0	1.08364114216838
BraR500.05G186100.v2.1	1	1	0	0	0
BraR500.05G186200.v2.1	1	1	20	6	1.43189123190276
BraR500.05G186300.v2.1	1	1	0	0	0
BraR500.05G186400.v2.1	1	1	0	0	0
BraR500.05G186500.v2.1	0.207930436696025	0.0540510917653775	20	8	5.00985154470669
BraR500.05G186600.v2.1	0.157495384477682	0.0372798629941487	20	6	0.622253967444162
BraR500.05G186700.v2.1	1	1	20	6	0.00707106781186548
BraR500.05G186800.v2.1	1	1	20	6	0.0212132034355964
BraR500.05G186900.v2.1	1	0.875808762665905	24	22	0.682358043845019
BraR500.05G187000.v2.1	1	1	24	0	0.0424264068711929
BraR500.05G187100.v2.1	1	1	0	0	0
BraR500.05G187200.v2.1	1	0.469513914656772	24	0	2.70468343803854
BraR500.05G187300.v2.1	0.00844718256492729	0.000440702154987869	24	22	0.350017856687341
BraR500.05G187400.v2.1	1	1	0	0	0
BraR500.05G187500.v2.1	1	1	20	0	0.1997576656852
BraR500.05G187600.v2.1	0.207930436696025	0.0540510917653775	20	18	1.23566910012349
BraR500.05G187700.v2.1	0.207930436696025	0.0540510917653775	24	2	4.21435641587182
BraR500.05G187800.v2.1	0.2705898403163	0.0770115598687027	24	2	6.88722004875697
BraR500.05G187900.v2.1	1	1	0	0	0
BraR500.05G188000.v2.1	1	1	0	0	0
BraR500.05G188100.v2.1	0.0239812809044774	0.00200485229056658	20	6	4.7729707730092
BraR500.05G188200.v2.1	1	1	0	0	0
BraR500.05G188300.v2.1	1	1	20	8	0.558614357137373
BraR500.05G188400.v2.1	1	0.977521906664764	24	22	0.286378246380552
BraR500.05G188500.v2.1	0.0491869875725391	0.00687084344227201	20	18	1.20208152801713
BraR500.05G188600.v2.1	0.446545501388833	0.14889738832596	24	6	0.325269119345812
BraR500.05G188700.v2.1	1	1	20	8	0.113137084989848
BraR500.05G188800.v2.1	1	1	24	12	0.014142135623731
BraR500.05G188900.v2.1	1	1	0	0	0
BraR500.05G189000.v2.1	1	1	0	0	0
BraR500.05G189100.v2.1	0.567557128440135	0.202439845868417	24	2	0.767210857587404
BraR500.05G189200.v2.1	1	1	0	0	0
BraR500.05G189300.v2.1	1	1	0	0	0
BraR500.05G189400.v2.1	0.0491869875725391	0.00687084344227201	24	0	1.51497627869218
BraR500.05G189500.v2.1	0.0491869875725391	0.00687084344227201	24	0	0.661144840409422
BraR500.05G189600.v2.1	0.0123323852529	0.000823176823176823	24	10	4.03934748752815
BraR500.05G189700.v2.1	0.0180048305789096	0.00147110032824319	20	18	10.0444518267549
BraR500.05G189800.v2.1	0.00573959618700087	0.000225488796917368	20	18	20.7500484939192
BraR500.05G189900.v2.1	1	1	20	8	1.49199530830361
BraR500.05G190000.v2.1	1	1	24	0	23.7552523139621
BraR500.05G190100.v2.1	1	1	0	0	0
BraR500.05G190200.v2.1	1	1	24	0	0.304055915910215
BraR500.05G190300.v2.1	0.207930436696025	0.0540510917653775	20	18	4.10829039869384
BraR500.05G190400.v2.1	1	1	0	0	0
BraR500.05G190500.v2.1	1	1	0	0	0
BraR500.05G190600.v2.1	1	1	20	6	0.0353553390593274
BraR500.05G190700.v2.1	0.446545501388833	0.14889738832596	24	22	5.7134227919873
BraR500.05G190800.v2.1	1	1	20	0	0.47729707730092
BraR500.05G190900.v2.1	1	1	24	18	0.724784450716212
BraR500.05G191000.v2.1	0.00381945964559081	0.000108462965605823	20	6	16.0725371363702
BraR500.05G191100.v2.1	0.207930436696025	0.0540510917653775	24	0	3.90676496605568
BraR500.05G191200.v2.1	1	1	0	0	0
BraR500.05G191300.v2.1	1	1	20	6	0.466690475583121
BraR500.05G191400.v2.1	0.0123323852529	0.000823176823176823	24	22	3.68402632998191
BraR500.05G191500.v2.1	1	1	0	0	0
BraR500.05G191600.v2.1	1	1	24	22	0.601040764008565
BraR500.05G191700.v2.1	1	1	0	0	0
BraR500.05G191800.v2.1	1	1	24	0	0.325269119345812
BraR500.05G191900.v2.1	1	1	0	0	0
BraR500.05G192000.v2.1	1	1	0	0	0
BraR500.05G192100.v2.1	0.0664255955324732	0.0108480091337234	24	22	2.97161624793647
BraR500.05G192200.v2.1	1	1	0	0	0
BraR500.05G192300.v2.1	0.0664255955324732	0.0108480091337234	28	24	0.714177848998413
BraR500.05G192400.v2.1	0.0491869875725391	0.00687084344227201	24	10	5.45886435076015
BraR500.05G192500.v2.1	0.2705898403163	0.0770115598687027	28	24	3.40471915141323
BraR500.05G192600.v2.1	0.349586328083908	0.107911517054374	20	16	244.277108628705
BraR500.05G192700.v2.1	1	0.774095618667047	24	0	2.67286363288515
BraR500.05G192800.v2.1	1	0.414379334950764	24	2	0.484368145112785
BraR500.05G192900.v2.1	1	1	0	0	0
BraR500.05G193000.v2.1	1	1	20	6	0.150260191002141
BraR500.05G193100.v2.1	0.567557128440135	0.202439845868417	24	22	1.06773123959169
BraR500.05G193200.v2.1	1	1	24	18	0.806101730552664
BraR500.05G193300.v2.1	1	0.774095618667047	24	2	0.298752615051316
BraR500.05G193400.v2.1	1	1	20	18	0.0707106781186548
BraR500.05G193500.v2.1	0.0256589619340239	0.00253860425288997	20	8	28.5211520191594
BraR500.05G193600.v2.1	1	1	24	0	0.809637264458597
BraR500.05G193700.v2.1	1	0.469513914656772	20	6	0.0565685424949238
BraR500.05G193800.v2.1	1	1	0	0	0
BraR500.05G193900.v2.1	0.319375177052636	0.0924615384615385	20	4	0.0883883476483185
BraR500.05G194000.v2.1	0.189981633400084	0.0456654773797631	20	8	0.162634559672906
BraR500.05G194100.v2.1	0.349586328083908	0.107911517054374	24	18	1.33996735034851
BraR500.05G194200.v2.1	1	1	20	6	0.279307178568685
BraR500.05G194300.v2.1	1	1	0	0	0
BraR500.05G194400.v2.1	0.818982265309372	0.31535607249893	24	0	0.143189123190276
BraR500.05G194500.v2.1	1	1	0	0	0
BraR500.05G194600.v2.1	1	0.606307977736549	24	18	48.4580277147141
BraR500.05G194700.v2.1	1	1	24	22	0.54977552237254
BraR500.05G194800.v2.1	0.157495384477682	0.0372798629941487	20	16	0.134350288425444
BraR500.05G194900.v2.1	1	1	24	12	0.014142135623731
BraR500.05G195000.v2.1	1	1	0	0	0
BraR500.05G195100.v2.1	1	1	0	0	0
BraR500.05G195200.v2.1	1	1	24	22	0.724784450716212
BraR500.05G195300.v2.1	1	1	0	0	0
BraR500.05G195400.v2.1	1	0.606307977736549	24	2	5.99626550446193
BraR500.05G195500.v2.1	1	1	0	0	0
BraR500.05G195600.v2.1	1	1	0	0	0
BraR500.05G195700.v2.1	1	1	0	0	0
BraR500.05G195800.v2.1	1	1	0	0	0
BraR500.05G195900.v2.1	1	1	20	10	3.52139177030901
BraR500.05G196000.v2.1	0.0893197588097282	0.0167284144427002	24	2	0.767210857587404
BraR500.05G196100.v2.1	0.0893197588097282	0.0167284144427002	24	2	4.68458242536088
BraR500.05G196200.v2.1	0.446545501388833	0.14889738832596	24	4	2.73650324319194
BraR500.05G196300.v2.1	1	1	0	0	0
BraR500.05G196400.v2.1	1	1	0	0	0
BraR500.05G196500.v2.1	1	1	20	10	0.245719606462326
BraR500.05G196600.v2.1	0.0664255955324732	0.0108480091337234	24	22	0.81317279836453
BraR500.05G196700.v2.1	1	1	0	0	0
BraR500.05G196800.v2.1	0.409472820007211	0.128404452690167	24	18	1.61220346110533
BraR500.05G196900.v2.1	1	1	0	0	0
BraR500.05G197000.v2.1	1	1	24	22	0.341179021922509
BraR500.05G197100.v2.1	0.319375177052636	0.0924615384615385	20	6	0.0282842712474619
BraR500.05G197200.v2.1	1	1	0	0	0
BraR500.05G197300.v2.1	0.654994143904443	0.236953617810761	24	22	0.162634559672906
BraR500.05G197400.v2.1	1	1	20	6	4.25678282274302
BraR500.05G197500.v2.1	1	1	0	0	0
BraR500.05G197600.v2.1	1	1	0	0	0
BraR500.05G197700.v2.1	0.0664255955324732	0.0108480091337234	20	6	9.36209378290989
BraR500.05G197800.v2.1	0.567557128440135	0.202439845868417	24	22	0.300520382004283
BraR500.05G197900.v2.1	1	1	0	0	0
BraR500.05G198000.v2.1	1	1	0	0	0
BraR500.05G198100.v2.1	0.0893197588097282	0.0167284144427002	20	6	17.8261619537129
BraR500.05G198200.v2.1	1	1	0	0	0
BraR500.05G198300.v2.1	1	0.690201798201798	24	0	0.29698484809835
BraR500.05G198400.v2.1	1	1	0	0	0
BraR500.05G198500.v2.1	1	1	20	10	31.0207744906538
BraR500.05G198600.v2.1	0.0491869875725391	0.00687084344227201	20	8	4.62447834896002
BraR500.05G198700.v2.1	1	1	0	0	0
BraR500.05G198800.v2.1	0.319375177052636	0.0924615384615385	24	18	0.106066017177982
BraR500.05G198900.v2.1	1	1	20	16	2.87085353161738
